source_row,reading_raw,nom_raw,example_raw,note_raw,source_url
160,BAN,頒,"頒朱 ban cho · 頒發
  ban phát · 𠸒頒 bảo ban [𠸨]",U+9812,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
161,BAN,癍,焠發癍 sốt phát ban,U+764D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
162,BÁN,半,"半島 bán đảo · 北半球
  bắc bán cầu · 半𤯩半𣩂 bán sống bán chết",U+534A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
163,bán,𬥓,"𧷸𬥓
  mua bán · 𬥓行 bán hàng",U+2C953,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
164,bàn,𠴞,"𠴞𠳚
  bàn cãi · 𠴞博 bàn bạc · 𠴞論 bàn luận · 𠴞𠾎 bàn
  tán","[異]
  𡂑

    U+20D1E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
165,BÀN,槃,涅槃 niết bàn,U+69C3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
166,BÀN,磐,"磐石 bàn
  thạch",U+78D0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
167,BÀN,盤（盘）,"盤羅 bàn là · 琫盤
  bóng bàn · 地盤 địa bàn · 盤棋 bàn cờ · 盤𧦕 bàn ghế",U+76E4 (U+76D8),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
168,BÀN,蟠,"蟠桃 bàn đào · 蟠龍
  bàn long",U+87E0,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
169,băn,𠺚,"𠺚𡂷
  băn khoăn",U+20E9A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
170,bấn,𦁂,"慫𦁂 túng
  bấn","[翻]

    U+26042",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
171,BẦN,貧,"貧農 bần nông · 貧窮
  bần cùng",U+8CA7,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
172,bần,𢠈,"𢠈神 bần
  thần",U+22808,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
173,bần,蘋,"𣘃蘋 cây
  bần",U+860B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
174,bắn,𢏑,"𢏑銃 bắn
  súng · 𢏑信 bắn tin · 𢏑箭 bắn tên",U+223D1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
175,BẢN,本,"基本 cơ bản · 日本
  Nhật Bản",U+672C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
176,bản,坂,"坂廊 bản làng · 坂社
  bản xã",U+5742,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
177,BẢN,板,"木板 mộc bản ·
  板𦃾 bản lề",U+677F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
178,BẢN,版,"出版 xuất bản · 版草
  bản thảo · 再版 tái bản",U+7248,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
179,bẩn,𣵲,"𣵲吵 bẩn
  thỉu · 洳𣵲 nhơ bẩn · 垢𣵲 cáu bẩn · 膠𣵲 keo bẩn",U+23D72,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
180,BẠN,伴,"伴佊 bạn bè · 結伴
  kết bạn · 伴共笠 bạn cùng lớp",U+4F34,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
181,BẠN,叛,"叛逆 bạn
  nghịch",U+53DB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
182,bận,絆,"咹絆 ăn bận · 絆襖 bận áo · 絆𡀷 bận
  rộn · 絆褓 bận bịu [𠸨] · 每𣈜𠄩絆 mỗi ngày hai bận","⇔ 絆 vận

    U+7D46",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
183,BANG,邦,"小邦 tiểu bang ·
  聯邦 liên bang · 番邦 phiên bang",U+90A6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
184,BANG,幫,"丐幫 cái bang · 幫會
  bang hội · 幫派 bang phái",U+5E6B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
185,báng,䅭,"𣘃䅭 cây
  báng · 勃䅭 bột báng · 䅭銃 báng súng",U+416D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
186,báng,𤹔,"𤹔渃 báng
  nước",U+24E54,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
187,BÁNG,謗,誹謗 phỉ báng,U+8B17,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
188,BÀNG,彷,"彷徨 bàng
  hoàng",U+5F77,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
189,bàng,枋,"𣘃枋 cây
  bàng",U+678B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
190,bàng,䄱,"𦹯䄱 cỏ
  bàng · 𧄑䄱 cói bàng",U+4131,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
191,bàng,㥬,"𢜢㥬 bẽ
  bàng · 坌㥬 bộn bàng",U+396C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
192,BÀNG,膀,"膀胱 bàng
  quang",U+8180,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
193,BÀNG,磅,磅礴 bàng bạc,U+78C5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
194,BÀNG,龐,"鴻龐 Hồng
  Bàng · 𣱆龐 họ Bàng",U+9F90,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
195,bâng,氷,"氷傾 bâng khuâng ·
  氷撾 bâng quơ",U+6C37,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
196,bẫng,唪,珥唪 nhẹ bẫng,"⇔ 唪 bỗng
U+552A",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
197,BĂNG,氷,"㨂氷 đóng băng ·
  氷𬰊 băng giá · 氷翁 băng ông",U+6C37,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
198,BĂNG,崩,"崩遐 băng hà · 崩駕
  băng giá · 崩血 băng huyết · 𣇟崩 sao băng",U+5D29,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
199,BĂNG,繃,"繃抪 băng bó ·
  繃𢬣 băng tay · 㧅繃 đeo băng · 𧦕繃 ghế băng · 茹繃 nhà băng [摱]",U+7E43,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
200,băng,𬦋,"𬦋過 băng
  qua · 消𬦋 tiêu băng · 𬦋涳 băng xăng · 越𤂬𬦋嵃 vượt
  suối băng ngàn",U+2C98B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
201,bằng,平,"平僥 bằng nhau ·
  垌平 đồng bằng · 公平 công bằng · 平𢚸 bằng lòng ·
  𠬠共𠬠平𠄩 một cộng một bằng hai",U+5E73,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
202,BẰNG,朋,朋友 bằng hữu,"[翻]

    U+670B",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
203,BẰNG,憑,"憑證 bằng chứng ·
  文憑 văn bằng · 證明憑事寔 chứng minh bằng sự thực",U+6191,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
204,BẰNG,鵬,"𪀄鵬 chim
  bằng",U+9D6C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
205,bẵng,𠶉,"𠬃𠶉
  bỏ bẵng · 悁𠶉𠫾 quên bẵng đi",U+20D89,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
206,bảng,榜,"榜𨅉 bảng
  lảng",U+699C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
207,BẢNG,榜,"榜眼 bảng nhãn ·
  副榜 phó bảng · 榜黰 bảng đen · 榜統計 bảng thống kê · 𤥑鬥榜 vòng đấu bảng",U+699C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
208,BẢNG,鎊,鎊英 bảng Anh,U+938A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
209,BẠNG,蚌,蚌鷸 bạng duật,U+868C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
210,banh,捠,"捠眜 banh mắt ·
  𤏬捠 sáng banh · 跢捠 đá banh [摱] · 參捠 sâm banh (panh) [摱]",U+6360,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
211,bánh,餅,"餅蒸 bánh chưng ·
  餅麪 bánh mì · 餅車 bánh xe · 餅梩 bánh lái","[異]
  𩛄

    U+9905",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
212,bành,彭,"𧦕彭 ghế
  bành · 腥彭 tanh bành [𠸨] · 彭蘇 bành-tô [摱]",U+5F6D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
213,BÀNH,彭,"𣱆彭 họ
  Bành",U+5F6D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
214,BÀNH,膨,"膨脹 bành trướng ·
  膨膨 bành bành",U+81A8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
215,bảnh,炳,"炳包 bảnh bao
  [𠸨]",U+70B3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
216,bao,包,"包饒 bao nhiêu ·
  包𣇞 bao giờ · 炳包 bảnh bao [𠸨]","[翻]

    U+5305",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
217,BAO,包,"包襆 bao bọc · 包劍
  bao kiếm · 包含 bao hàm · 包容 bao dung","[翻]

    U+5305",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
218,BAO,褒,褒貶 bao biếm,U+8912,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
219,BÁO,豹,"豹𤜬 báo
  săn · 豹獅子 báo sư tử",U+8C79,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
220,BÁO,報,"報誌 báo chí · 報恩
  báo ân · 報讎 báo thù · 茹報 nhà báo · 報夢 báo mộng · 報信 báo tin",U+5831,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
221,BÀO,刨,"刨楛 bào gỗ · 丐刨
  cái bào",U+5228,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
222,BÀO,泡,泡影 bào ảnh,U+6CE1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
223,BÀO,胞,"胞胎 bào thai · 同胞
  đồng bào · 細胞 tế bào",U+80DE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
224,BÀO,炮,炮製 bào chế,U+70AE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
225,BÀO,袍,襖袍 áo bào,U+888D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
226,BÀO,鮑,鮑魚 bào ngư,U+9B91,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
227,BÃO,抱,懷抱 hoài bão,U+62B1,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
228,bão,雹,"𩙍雹 gió
  bão · 雹𡋥 bão cát · 𩘪雹 dông bão · 𤴬雹 đau bão · 雹咂 bão
  táp",U+96F9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
229,BÃO,飽,飽和 bão hoà,U+98FD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
230,BẢO,保,"保護 bảo hộ · 擔保
  đảm bảo · 保持 bảo trì · 保行 bảo hành",U+4FDD,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
231,bảo,𠸒,"勸𠸒
  khuyên bảo · 𠰺𠸒 dạy bảo",U+20E12,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
232,BẢO,寶（宝）,寶物 bảo vật · 寶劍 bảo kiếm · 寶藏 bảo tàng,U+5BF6 (U+5B9D),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
233,bạo,怉,"怉𢢀 bạo
  dạn · 怉𠰘 bạo miệng · 舉止窒怉 cử chỉ rất bạo",U+6009,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
234,BẠO,暴,"暴力 bạo lực · 粗暴
  thô bạo · 暴動 bạo động · 暴行 bạo hành · 殘暴 tàn bạo · 暴虐 bạo ngược",U+66B4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
235,bấp,乏,"乏𦛼 bấp
  bênh",U+4E4F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
236,bắp,𣔟,"𣔟荎 bắp
  chuối · 𣔟芥 bắp cải · 𣔟蹎 bắp chân","[翻]

    U+2351F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
237,bập,潗,"潗𠹯 bập
  bẹ · 吶𤇥潗 nói lập bập","[翻]

    U+6F57",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
238,BÁT,八,"七八 thất bát · 八仙
  bát tiên · 八角 bát giác · 八索 bát sách · 八𬇣 bát nháo · 八𬳜 bát
  ngát",U+516B,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
239,BÁT,般,般若 Bát Nhã,U+822C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
240,BÁT,鉢,"鉢𥐨 bát
  đĩa · 鉢𩚵 bát cơm",U+9262,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
241,BÁT,潑,活潑 hoạt bát,"[翻]

    U+6F51",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
242,bát,𦪑,"𢭄𦪑
  cạy bát",U+26A91,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
243,BẤT,不,"不安 bất an · 不期
  bất kì · 不執 bất chấp · 不𥓉𥘃 bất thình lình",U+4E0D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
244,bắt,扒,"扒𫃚 bắt
  buộc · 扒着 bắt chước · 扒脈 bắt mạch · 扒𡃓 bắt bớ [𠸨] · 扒﨤 bắt
  gặp","[異] 撥 抔

    U+6252",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
245,bạt,拔,"拔𤽶 bạt
  vía · 拔艚 bạt tầu · 拔命 bạt mạng · 𨄂拔 lang bạt · 拔𦖻 bạt tai ·
  拔𡶀拫瀧 bạt núi ngăn sông",U+62D4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
246,BẠT,拔,"提拔 đề bạt · 拔劍
  bạt kiếm",U+62D4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
247,bạt,紱,"紱𩂏 bạt
  che [摱] · 茹紱 nhà bạt [摱] · 寮紱 lều bạt [摱] · 𡲫紱 vải bạt [摱]",U+7D31,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
248,BẠT,跋,"跋涉 bạt thiệp ·
  𠳒跋 lời bạt",U+8DCB,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
249,bạt,鈸,"鐃鈸 nạo bạt · 銅鈸
  đồng bạt [摱]",U+9238,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
250,bật,弼,"弼焒 bật lửa · 弼畑
  bật đèn","[翻]

    U+5F3C",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
251,bặt,匐,唵匐 im bặt,U+5310,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
252,báu,寶（宝）,"貴寶 quý báu · 寶物
  báu vật · 珠寶 châu báu",U+5BF6 (U+5B9D),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
253,bàu,垉,"垉蓮 bàu sen · 恅垉
  làu bàu [𠸨]",U+5789,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
254,bâu,裒,"裒𠓨 bâu
  vào · 裒襖 bâu áo",U+88D2,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
255,bấu,㨐,"㨐至 bấu chí · 㨐㧼
  bấu véo · 㨐𬗠 bấu víu",U+3A10,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
256,bầu,保,保舉 bầu cử · 評保 bình bầu · 𠫾保 đi bầu,"[翻]

    U+4FDD",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
257,bầu,匏,"匏𡗶 bầu
  trời · 彈匏 đàn bầu · 固匏 có bầu · 匏欲 bầu dục · 匏苾 bầu bí · 匏空氣 bầu không khí",U+530F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
258,bậu,部,"部𨷯 bậu
  cửa · 部𠫾共戈 bậu đi cùng qua",U+90E8,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
259,bay,𢒎,"𣛠𢒎
  máy bay · 𢒎𧊉 bay bướm · 𢒎𫅤 bay lượn","[異] 𠖤
  𩙻

    U+2248E",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
260,bay,𠎩,"衆𠎩 chúng
  bay",U+203A9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
261,bay,𨭍,"丐𨭍 cái
  bay",U+28B4D,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
262,bày,排,"呈排 trình bày ·
  𤐃排 giãi bày · 徵排 trưng bày",U+6392,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
263,bây,𠎩,,"⇔ 𠎩
  bay

    U+203A9",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
264,bây,𣊾,"𣊾𣇞
  bây giờ",U+232BE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
265,bây,㔥（㔥󠄁）,"㔥㔥 bây bẩy
  [𠸨]","⇔ 㔥 bảy

    U+3525 (U+3525 U+E0101)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
266,bấy,𱢤,"𱢤𣇞
  bấy giờ · 𱢤𱍿 bấy lâu","[異] 閉

    U+318A4",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
267,bầy,排,,"⇔ 排 bày

    U+6392",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
268,bầy,𠍣,"𠍣碎 bầy
  tôi · 𠍣𤢿 bầy sói ·
  𠍣𤞺 bầy cáo",U+20363,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
269,bẫy,擺（摆）,"蹉𠓨擺 sa
  vào bẫy",U+64FA (U+6446),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
270,bảy,𠤩（𬙞）,"𠤩𱑕
  bảy mươi · 次𠤩 thứ bảy","U+20929
  (U+2C65E)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
271,bảy,㔥（㔥󠄁）,"𣈖㔥 bóng
  bảy [𠸨]","U+3525 (U+3525
  U+E0101)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
272,bẩy,𠤩（𬙞）,,"⇔ 𠤩
  bảy

    U+20929 (U+2C65E)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
273,bẩy,㔥（㔥󠄁）,"㔥𬨠 bẩy
  lên · 杶㔥 đòn bẩy · 𢭻㔥 xúi bẩy · 憞𪭼㔥 run lẩy bẩy","U+3525 (U+3525
  U+E0101)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
274,bậy,𫌶,"𫌶𢗌
  bậy bạ",U+2B336,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
275,be,𨼚,"𦩰𨼚近𤅶
  xuồng be gần bến",U+28F1A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
276,be,𠾦,"𠾦𠾦
  be be [聲] · 𦭷𠾦 màu be [摱] · 𠾦𥇂 be bét
  [𠸨]",U+20FA6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
277,be,𣛥,"𣛥𨢇
  be rượu · 𣛥𦩰 be xuồng",U+236E5,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
278,be,𫮦,"𫮦坡 be
  bờ",U+2BBA6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
279,bé,𡮣,"𡮣𡮈
  bé nhỏ · 𡮣𤊡 bé bỏng [𠸨]","[異]
  𡮤

    U+21BA3",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
280,bè,佊,"佊伴 bè bạn · 佊黨
  bè đảng",U+4F4A,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
281,bè,𤿤,"艚𤿤 tầu
  bè · 船𤿤 thuyền bè · 𤿤𥫭 bè nứa",U+24FE4,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
282,bê,𠶎,"𠶎𦁀
  bê bối",U+20D8E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
283,bê,𤚆,"𡥵𤚆
  con bê",U+24686,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
284,bẽ,𢜢,"𢜢㥬 bẽ
  bàng",U+22722,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
285,BẾ,閉,"封閉 phong bế · 閉關
  bế quan · 閉幕 bế mạc",U+9589,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
286,bế,嬖,"捧嬖 bồng bế · 嬖㛪
  bế em",U+5B16,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
287,bề,皮,"皮𩈘 bề
  mặt · 皮外 bề ngoài · 坌皮 bộn bề [𠸨]",U+76AE,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
288,bễ,桮,"𠺙桮 thổi
  bễ · 䈵桮 ống bễ · 浖桮 thụt bễ",U+686E,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
289,bẻ,𢯏,"𢯏對 bẻ
  đôi · 扒𢯏 bắt bẻ",U+22BCF,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
290,bể,𣷭,"底𣷭 đáy
  bể",U+23DED,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
291,bể,𥓳,"丐鉢被𥓳耒
  cái bát bị bể rồi",U+254F3,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
292,bẹ,梐,"梐荎 bẹ chuối · 梐椰
  bẹ dừa",U+6890,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
293,bẹ,𠹯,"潗𠹯 bập
  bẹ",U+20E6F,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
294,BỆ,陛,"陛下 bệ hạ · 陛衛 bệ
  vệ · 堂陛 đường bệ · 下陛 hạ bệ · 陛𨷯 bệ cửa · 陛平 bệ bằng","[翻]

    U+965B",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
295,bệ,䏶,"䏶𫄈 bệ
  rạc · 䏶䐭 bệ sệ",U+43F6,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
296,BỆ,薜,薜荔 bệ lệ,U+859C,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
297,béc,咟,"咟噴 béc phun · 咟支
  béc-giê [摱]","[翻]

    U+549F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
298,bếch,咟,,"𡨸尼主要得使用抵翻音。䀡附錄。
  Chữ này chủ yếu được sử dụng để phiên âm. Xem Phụ lục.

    [翻]

    U+549F",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
299,bệch,胉,"𤽸胉 trắng
  bệch",U+80C9,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
300,bẻm,𠷨,"𠷨𠵐
  bẻm mép","[翻]

    U+20DE8",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
301,ben,𤶒󠄁,"𫉱𤶒󠄁
  lang ben",U+24D92 U+E0101,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
302,ben,䡢,"車䡢 xe ben · 車載䡢
  xe tải ben",U+4862,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
303,bén,𤓩（𤊰）,"焒𤓩𠓨稴
  lửa bén vào rơm · 銫𤓩 sắc bén","U+244E9
  (U+242B0)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
304,bèn,𠷊,"應意、𠷊𧷸𬆄
  ưng ý, bèn mua ngay","[異] 卞
  𠂪

    U+20DCA",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
305,bên,邊（边）,"邊𥪝 bên
  trong · 邊𨑗 bên trên · 邊沛 bên phải",U+908A (U+8FB9),https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
306,bẽn,惼,"惼𢤠 bẽn
  lẽn [𠸨]",U+60FC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
307,bến,𤅶（𣷷）,"𤅶渃 bến
  nước · 𤅶艔 bến đò · 𤅶港 bến cảng","[異]
  𡔖

    U+24176 (U+23DF7)",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
308,bền,𥾽,"𥾽凭 bền
  vững · 𥾽比 bền bỉ [𠸨]","[翻]

    U+25FBD",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
309,bện,抃,"抃𥿣 bện
  chão",U+6283,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
310,beng,鋲,杈鋲 xà beng,"[翻]

    U+92F2",https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
311,bênh,𦛼,"𦛼掝 bênh
  vực · 乏𦛼 bấp bênh · 㑲𦛼𦛼 nằm bênh bênh",U+266FC,https://www.hannom-rcv.org/standard-nom/Lookup-CHNC.html?uiLang=vi
